kind,etag,id,snippet.title,snippet.description,snippet.customUrl,snippet.publishedAt,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.localized.title,snippet.localized.description,snippet.country,contentDetails.relatedPlaylists.likes,contentDetails.relatedPlaylists.uploads,statistics.viewCount,statistics.subscriberCount,statistics.hiddenSubscriberCount,statistics.videoCount,topicDetails.topicIds,topicDetails.topicCategories,status.privacyStatus,status.isLinked,status.longUploadsStatus,status.madeForKids,brandingSettings.channel.title,brandingSettings.channel.description,brandingSettings.channel.keywords,brandingSettings.channel.unsubscribedTrailer,brandingSettings.channel.country,brandingSettings.image.bannerExternalUrl,snippet.defaultLanguage,brandingSettings.channel.trackingAnalyticsAccountId,brandingSettings.channel.defaultLanguage,localizations.en_US.title,localizations.en_US.description,localizations.es_ES.title,localizations.es_ES.description,localizations.fr_FR.title,localizations.fr_FR.description,localizations.is.title,localizations.fi.title,localizations.sr.title,localizations.hi.title,localizations.fa.title,localizations.pa.title,localizations.ka.title,localizations.sl.title,localizations.el.title,localizations.lt.title,localizations.de.title,localizations.es-419.title,localizations.hr.title,localizations.pt.title,localizations.sq.title,localizations.zh-CN.title,localizations.ro.title,localizations.pt-PT.title,localizations.ja.title,localizations.iw.title,localizations.iw.description,localizations.ta.title,localizations.gu.title,localizations.es.title,localizations.bn.title,localizations.eu.title,localizations.fr.title,localizations.sk.title,localizations.lv.title,localizations.ur.title,localizations.mr.title,localizations.hu.title,localizations.pt-BR.title,localizations.en.title,localizations.en.description,localizations.cs.title,localizations.fil.title,localizations.si.title,localizations.hy.title,localizations.sv.title,localizations.my.title,localizations.pl.title,localizations.ky.title,localizations.vi.title,localizations.bs.title,localizations.zu.title,localizations.fr-CA.title,localizations.km.title,localizations.kk.title,localizations.ru.title,localizations.ms.title,localizations.az.title,localizations.uk.title,localizations.en-GB.title,localizations.as.title,localizations.lo.title,localizations.kn.title,localizations.nl.title,localizations.am.title,localizations.ca.title,localizations.zh-HK.title,localizations.be.title,localizations.da.title,localizations.tr.title,localizations.or.title,localizations.ml.title,localizations.te.title,localizations.ne.title,localizations.sw.title,localizations.af.title,localizations.es-US.title,localizations.id.title,localizations.gl.title,localizations.zh-TW.title,localizations.en-IN.title,localizations.bg.title,localizations.mn.title,localizations.ko.title,localizations.et.title,localizations.th.title,localizations.uz.title,localizations.ar.title,localizations.mk.title,localizations.sr-Latn.title,localizations.no.title,localizations.it.title
youtube#channel,egSz2_gtzp9SBL_2-6Vv6YY7OF8,UCVlhlGM5b9qTbEF21I43u_A,ZENONTHEBOSS,"Call Me ZENON,This Is a Brand New 2022 Entertaining Gaming Channel Where I Will Upload 2 or more Videos Every Week With All Kinds Of Different Types Of Video Games With Commentary And Really Funny Edits Here And There Dont Miss Out On Any Of My New Videos Remember To Like Subscribble And Share Thank You So Much! :)",zenontheboss,2014-06-03T22:14:50Z,https://yt3.ggpht.com/h-vcaAlBc5r5Q24QvaEuWfFOKheJoUhULyaQpnwX1EJWC_3AwWczDn0gc_aUM6O6OlWB7ejT=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/h-vcaAlBc5r5Q24QvaEuWfFOKheJoUhULyaQpnwX1EJWC_3AwWczDn0gc_aUM6O6OlWB7ejT=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/h-vcaAlBc5r5Q24QvaEuWfFOKheJoUhULyaQpnwX1EJWC_3AwWczDn0gc_aUM6O6OlWB7ejT=s800-c-k-c0x00ffffff-no-rj,800,800,ZENONTHEBOSS,"Call Me ZENON,This Is a Brand New 2022 Entertaining Gaming Channel Where I Will Upload 2 or more Videos Every Week With All Kinds Of Different Types Of Video Games With Commentary And Really Funny Edits Here And There Dont Miss Out On Any Of My New Videos Remember To Like Subscribble And Share Thank You So Much! :)",,,UUVlhlGM5b9qTbEF21I43u_A,165447,193,FALSE,237,"['/m/02ntfj', '/m/025zzc', '/m/0bzvm2']","['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",public,TRUE,longUploadsUnspecified,,ZENONTHEBOSS,"Call Me ZENON,This Is a Brand New 2022 Entertaining Gaming Channel Where I Will Upload 2 or more Videos Every Week With All Kinds Of Different Types Of Video Games With Commentary And Really Funny Edits Here And There Dont Miss Out On Any Of My New Videos Remember To Like Subscribble And Share Thank You So Much! :)",,,,https://yt3.ggpht.com/OaMOtNJQKJSk0xwRc2ntV1H7Dk06VIzhSDUgCFzueDSuhOelHYX2M3CVzDjRtML0Ugc3wHtWrIw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube#channel,7HR0zQBkrh8Dm7gcIAVTrhkkbUc,UCtYjgB1j48oFkneJ6VS6KUQ,Tolerance,"Content Creator @CCEUCX https://www.cce.gg/

https://twitter.com/Its_Tolerance

https://www.tiktok.com/@jtolerance

https://www.facebook.com/JTolerance

PSN: JTolerance

Apex Legends Content Creator
",itstolerance,2014-01-25T18:00:32Z,https://yt3.ggpht.com/gU9_AwE3Q5Z44FteTr3GCozqBD8ouk5651O2G2ZmqOj5DzNwmfxEhRDCO5TnzTSnyGh-ZmJ9wm4=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/gU9_AwE3Q5Z44FteTr3GCozqBD8ouk5651O2G2ZmqOj5DzNwmfxEhRDCO5TnzTSnyGh-ZmJ9wm4=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/gU9_AwE3Q5Z44FteTr3GCozqBD8ouk5651O2G2ZmqOj5DzNwmfxEhRDCO5TnzTSnyGh-ZmJ9wm4=s800-c-k-c0x00ffffff-no-rj,800,800,Tolerance,"Content Creator @CCEUCX https://www.cce.gg/

https://twitter.com/Its_Tolerance

https://www.tiktok.com/@jtolerance

https://www.facebook.com/JTolerance

PSN: JTolerance

Apex Legends Content Creator
",US,,UUtYjgB1j48oFkneJ6VS6KUQ,15887217,132000,FALSE,326,"['/m/025zzc', '/m/0403l3g', '/m/0bzvm2', '/m/02ntfj']","['https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Action-adventure_game']",public,TRUE,longUploadsUnspecified,,Tolerance,"Content Creator @CCEUCX https://www.cce.gg/

https://twitter.com/Its_Tolerance

https://www.tiktok.com/@jtolerance

https://www.facebook.com/JTolerance

PSN: JTolerance

Apex Legends Content Creator
","JTolerance ""Apex Legends"" ""Its Tolerance"" ItsTolerance ""Best Apex Legends Settings""",DK1kLauCTFA,US,https://yt3.ggpht.com/WCazke-0SgX0nBBMgukeLoXu8V9SgZJitPoIlpDb2EUM74AWRzqIEYAq59SfkuwY6KhCpzamCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube#channel,KI41R8D1n_P2TkuiLhgLqBSbRBU,UC0QvI6XrcHsCOnYcT7n2LVw,Squid Gaming,"I make all things nintendo like switch, 3ds, Wii and Wii u. This channel is family friendly for kids.",,2019-02-17T19:45:21Z,https://yt3.ggpht.com/o4VMtWAiHFPdIG4GG6Ox96tfDSm0SwU2EfHbxZM8afSu8E2NvdZkoEnjtjM1W4Jwv_QkA6u7=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/o4VMtWAiHFPdIG4GG6Ox96tfDSm0SwU2EfHbxZM8afSu8E2NvdZkoEnjtjM1W4Jwv_QkA6u7=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/o4VMtWAiHFPdIG4GG6Ox96tfDSm0SwU2EfHbxZM8afSu8E2NvdZkoEnjtjM1W4Jwv_QkA6u7=s800-c-k-c0x00ffffff-no-rj,800,800,Squid Gaming,"I make all things nintendo like switch, 3ds, Wii and Wii u. This channel is family friendly for kids.",,,UU0QvI6XrcHsCOnYcT7n2LVw,13361,161,FALSE,37,"['/m/03hf_rm', '/m/02ntfj', '/m/0bzvm2', '/m/0403l3g', '/m/025zzc']","['https://en.wikipedia.org/wiki/Strategy_video_game', 'https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Action_game']",public,TRUE,longUploadsUnspecified,,Squid Gaming,"I make all things nintendo like switch, 3ds, Wii and Wii u. This channel is family friendly for kids.",,,,https://yt3.ggpht.com/vBegGtE6NigFV7xvOQ8PG7h8mh2UqJpsvomoV5wgnl7mkD1quWGhD011hi1io3veenQTLLFm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube#channel,EkevflKLHgo1Emiw8I0TQPuVJwA,UC-sjC5fKKsrpcZRJwlZJzZQ,McCreamy,"McCreamy, the source of EPIC Gaming Memes and HILARIOUS Funny Moments!
USE CODE CREAMY!

",mccreamy,2016-09-18T10:41:13Z,https://yt3.ggpht.com/Xa0_-p9su4kdwlOlt_UsmeYLoNDns-gObmtyFoj--Gd4h7HyURVaRlrfHSP2iBxkv2BoQ5Kghg=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/Xa0_-p9su4kdwlOlt_UsmeYLoNDns-gObmtyFoj--Gd4h7HyURVaRlrfHSP2iBxkv2BoQ5Kghg=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/Xa0_-p9su4kdwlOlt_UsmeYLoNDns-gObmtyFoj--Gd4h7HyURVaRlrfHSP2iBxkv2BoQ5Kghg=s800-c-k-c0x00ffffff-no-rj,800,800,McCreamy,"McCreamy, the source of EPIC Gaming Memes and HILARIOUS Funny Moments!
USE CODE CREAMY!

",NZ,,UU-sjC5fKKsrpcZRJwlZJzZQ,1854451170,8050000,FALSE,580,"['/m/025zzc', '/m/02ntfj', '/m/0403l3g', '/m/0bzvm2', '/m/03hf_rm', '/m/021bp2']","['https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Strategy_video_game', 'https://en.wikipedia.org/wiki/Simulation_video_game']",public,TRUE,longUploadsUnspecified,,McCreamy,"McCreamy, the source of EPIC Gaming Memes and HILARIOUS Funny Moments!
USE CODE CREAMY!

","gaming ""video games"" games fortnite",,NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube#channel,oD9Ly8FXJg4PD_RFFVp5R8tub7k,UCSf0s2ogUVYpJPuzW1zpAOg,LankyBox,"Justin, Adam, Foxy, and Boxy - Roblox gaming videos, songs, & MORE!",lankybox,2016-07-30T17:07:23Z,https://yt3.ggpht.com/-X-lA7eMesVtihtoYYsMsG1rY-Sx67mWIotuIJm0u6lKb8ZlN3zo3KY9pCRraXxJQmV1wxaj=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/-X-lA7eMesVtihtoYYsMsG1rY-Sx67mWIotuIJm0u6lKb8ZlN3zo3KY9pCRraXxJQmV1wxaj=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/-X-lA7eMesVtihtoYYsMsG1rY-Sx67mWIotuIJm0u6lKb8ZlN3zo3KY9pCRraXxJQmV1wxaj=s800-c-k-c0x00ffffff-no-rj,800,800,LankyBox,"Justin, Adam, Foxy, and Boxy - Roblox gaming videos, songs, & MORE!",US,,UUSf0s2ogUVYpJPuzW1zpAOg,25322453076,19300000,FALSE,5429,"['/m/0403l3g', '/m/02ntfj', '/m/0bzvm2']","['https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",public,TRUE,longUploadsUnspecified,FALSE,LankyBox,"Justin, Adam, Foxy, and Boxy - Roblox gaming videos, songs, & MORE!","LankyBox ""Low Budget"" ""Zero Budget"" Parody ""Music Parody"" Food Comedy Funny ""Music Video"" ""lanky box"" ""adam and justin""",PtGJGWwFHds,US,https://yt3.ggpht.com/aR3F8hNYWjq0C9xb0vzfHhWKGqTiRsxtYSAR9UlA_mYhbI3WD_bGMaFB5sFN5V8qXb8ZMhDq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube#channel,FS9kG40YUtRLMF0NfpynM8anN0A,UCuQqK0Br7BARWNCwzXdDkRw,Rzarecta,"Hey guys its ya boy Rzarecta with some reactions and gaming videos. Comment, like,subscribe if you enjoyed the video !!!",rzarecta,2011-10-24T22:06:25Z,https://yt3.ggpht.com/ytc/AKedOLSx3meOayc-8XilNRrqfNiVhDrlFJPu9mzSbMcNOg=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLSx3meOayc-8XilNRrqfNiVhDrlFJPu9mzSbMcNOg=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLSx3meOayc-8XilNRrqfNiVhDrlFJPu9mzSbMcNOg=s800-c-k-c0x00ffffff-no-rj,800,800,Rzarecta,"Hey guys its ya boy Rzarecta with some reactions and gaming videos. Comment, like,subscribe if you enjoyed the video !!!",US,,UUuQqK0Br7BARWNCwzXdDkRw,380075,4780,FALSE,1121,"['/m/03hf_rm', '/m/0bzvm2', '/m/0403l3g', '/m/025zzc', '/m/02ntfj']","['https://en.wikipedia.org/wiki/Strategy_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Action-adventure_game']",public,TRUE,longUploadsUnspecified,,Rzarecta,"Hey guys its ya boy Rzarecta with some reactions and gaming videos. Comment, like,subscribe if you enjoyed the video !!!","reactions ""music video"" ""official music video"" entertainment rzarecta vlog ""public interview"" Family ddg prettyboyfredo ""logan paul"" poudii ""Mr beast"" p2 zias",P0gPYM4u6yc,US,https://yt3.ggpht.com/9m72g7RcHVzQHv5KOZlLEuMQzlR3mpYvM2-8xIxkGYgqcBWShumzdL7x0ZV5gJ6pedxmQyESgQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube#channel,uU-2AFUJqi1Ec8RvOG9YoK8_0EI,UCLEx7nDvlDbby1JMrpNiyjg,Shakes,"Making shallow, fairly obvious observations.
",shakesofficial,2018-02-28T04:02:49Z,https://yt3.ggpht.com/UIFQ8yS45RDpKIL9j_TqOAD07S41tMb1I1ZI-f9vJxo2-dEtGZRfWNs0ocQFdJgLsGN12U2TJ2A=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/UIFQ8yS45RDpKIL9j_TqOAD07S41tMb1I1ZI-f9vJxo2-dEtGZRfWNs0ocQFdJgLsGN12U2TJ2A=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/UIFQ8yS45RDpKIL9j_TqOAD07S41tMb1I1ZI-f9vJxo2-dEtGZRfWNs0ocQFdJgLsGN12U2TJ2A=s800-c-k-c0x00ffffff-no-rj,800,800,Shakes,"Making shallow, fairly obvious observations.
",US,,UULEx7nDvlDbby1JMrpNiyjg,24787075,213000,FALSE,170,"['/m/0403l3g', '/m/0bzvm2', '/m/025zzc', '/m/02ntfj']","['https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Action-adventure_game']",public,TRUE,longUploadsUnspecified,FALSE,Shakes,"Making shallow, fairly obvious observations.
",,yGcTkP_Xw8w,US,https://yt3.ggpht.com/fG9BlyQKSo-vDhVqVpUEoDxq5LpYOUOUhRU6UWA7n9Qb7AbaMbvapqvYgXwgFb5CcEG2jfffHbQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube#channel,92lasPu3RI6iE64TcE_a-64nOpw,UC7ym_TycBuUsCZVhguovu7w,ThugBoi Max,"i am an indian gamer , singer and rapper
if you are looking for a channel with great quality of entertainment then subscribe to my channel i will always try to serve you the best entertainment experience.

Channel Name: (You Already Know)
Category: Gaming

Thanks for being the part of the family .you guys are amazing 
",thugboimax,2020-07-12T02:08:42.733953Z,https://yt3.ggpht.com/ytc/AKedOLR-Dj4QfD3fB5xejOwW6Tr8ddryHQnvXU5wnGuIwus=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLR-Dj4QfD3fB5xejOwW6Tr8ddryHQnvXU5wnGuIwus=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLR-Dj4QfD3fB5xejOwW6Tr8ddryHQnvXU5wnGuIwus=s800-c-k-c0x00ffffff-no-rj,800,800,ThugBoi Max,"i am an indian gamer , singer and rapper
if you are looking for a channel with great quality of entertainment then subscribe to my channel i will always try to serve you the best entertainment experience.

Channel Name: (You Already Know)
Category: Gaming

Thanks for being the part of the family .you guys are amazing 
",IN,,UU7ym_TycBuUsCZVhguovu7w,696910317,2790000,FALSE,512,"['/m/0bzvm2', '/m/02ntfj', '/m/025zzc', '/m/0403l3g']","['https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game']",public,TRUE,longUploadsUnspecified,,ThugBoi Max,"i am an indian gamer , singer and rapper
if you are looking for a channel with great quality of entertainment then subscribe to my channel i will always try to serve you the best entertainment experience.

Channel Name: (You Already Know)
Category: Gaming

Thanks for being the part of the family .you guys are amazing 
","""thug boi max"" thugboimax ""thugboi max"" ""thug boimax"" thugboymax ""thug boy max"" ""thugboy max"" ""thug boymax"" ""thug max"" ""boi max"" thugboi ""thug boi"" boimax thugmax thug boi max tg gaming ""techno gamerz"" ""techno gamer"" ""ujjwal gamer"" ""android gaming"" ""mobile gaming"" tbm ""gta 5"" gta ""gta v"" ""gta 5 in hindi"" in hindi shinchan ""shinchan in gta 5"" ""shinchan in gta v"" ""chapati hindustani gamer"" ""hindustan gamer loggy"" ""frostbite gaming""",8KF61eQJQzM,IN,https://yt3.ggpht.com/l-c2-Npghnp5zbqggBjvW8kr2LWzMvKzHqLKx2WiMn8VgW_KGMop7WP58tcOXuyedG7orFqpBQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube#channel,eEWrylpENPAbiJbA6u1u09JTuqA,UCYc_-FTKR77KR8q4SVFTVWQ,Thunder,"Use Code ""ThunderYT"" In the Fortnite Item Shop! #ad
",thunderzx,2014-02-21T03:17:00Z,https://yt3.ggpht.com/ytc/AKedOLQNdemlNvl540EbWhDMJDoGDzKu4lfFVeJL_mcIKg=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQNdemlNvl540EbWhDMJDoGDzKu4lfFVeJL_mcIKg=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQNdemlNvl540EbWhDMJDoGDzKu4lfFVeJL_mcIKg=s800-c-k-c0x00ffffff-no-rj,800,800,Thunder,"Use Code ""ThunderYT"" In the Fortnite Item Shop! #ad
",US,,UUYc_-FTKR77KR8q4SVFTVWQ,38390129,184000,FALSE,334,"['/m/02ntfj', '/m/0bzvm2', '/m/021bp2', '/m/025zzc', '/m/0403l3g']","['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Simulation_video_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game']",public,TRUE,longUploadsUnspecified,FALSE,Thunder,"Use Code ""ThunderYT"" In the Fortnite Item Shop! #ad
","thunder fortnite ""fortnite gameplay"" ""thunder fortnite"" ""solo squad fortnite"" ""fortnite pc"" ""thunder settings"" ""thunder fortnite settings"" ""fortnite keyboard"" ""fortnite chapter 3 gameplay"" ""fortnite chapter 3"" ""fortnite chapter 3 season 1"" ""solo vs squads fortnite"" ""chapter 3 solo squads"" ""chapter 3 solo vs squads"" ""fortnite season 1"" ""fortnite chapter 3 gameplay"" ""chapter 3 season 1 solo squads"" ""chapter 3 solo vs squads"" ""fortnite solo squads"" ""fortnite solo vs squads""",YDkRiFYr-iA,US,https://yt3.ggpht.com/iE7bqK-RlGLxkqqpn19Vua5IU1RQihfmMj0wCtQd0KIRxhQLJd7PnHlJrFkNRbhKZ8Hmmws5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube#channel,XqqUxHXnxaqThW0rCnN1F8sWMPg,UCs1HcDiXFdZ24hWdTczj6Wg,TimProVision,"Apex Legends Fanatic who has a passion for creating content that helps others! Some of the games I am playing the most right now are Apex Legends and Halo Infinite!

A little more about me: I am an gamer at heart that has been playing shooters for more than 20 years. I generally play FPS games with the occasional RPG, MMO and action game. Our Discord currently has over 7500 members as we continue to create and grow a community that is all about inclusion where we can discuss, party up, and have a good time enjoying games. If you stick around long enough you will probably catch a glimpse of my cat, Merlin!

All business inquiries should be sent to the email below. 
",timprovision,2018-06-15T14:33:26Z,https://yt3.ggpht.com/ytc/AKedOLSLpX8vVIsXhwhQVZ_215eibjtK_b3gG3d7sEX7FA=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLSLpX8vVIsXhwhQVZ_215eibjtK_b3gG3d7sEX7FA=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLSLpX8vVIsXhwhQVZ_215eibjtK_b3gG3d7sEX7FA=s800-c-k-c0x00ffffff-no-rj,800,800,TimProVision,"Apex Legends Fanatic who has a passion for creating content that helps others! Some of the games I am playing the most right now are Apex Legends and Halo Infinite!

A little more about me: I am an gamer at heart that has been playing shooters for more than 20 years. I generally play FPS games with the occasional RPG, MMO and action game. Our Discord currently has over 7500 members as we continue to create and grow a community that is all about inclusion where we can discuss, party up, and have a good time enjoying games. If you stick around long enough you will probably catch a glimpse of my cat, Merlin!

All business inquiries should be sent to the email below. 
",US,,UUs1HcDiXFdZ24hWdTczj6Wg,61824537,165000,FALSE,481,"['/m/0bzvm2', '/m/025zzc', '/m/0403l3g', '/m/02ntfj']","['https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Action-adventure_game']",public,TRUE,longUploadsUnspecified,FALSE,TimProVision,"Apex Legends Fanatic who has a passion for creating content that helps others! Some of the games I am playing the most right now are Apex Legends and Halo Infinite!

A little more about me: I am an gamer at heart that has been playing shooters for more than 20 years. I generally play FPS games with the occasional RPG, MMO and action game. Our Discord currently has over 7500 members as we continue to create and grow a community that is all about inclusion where we can discuss, party up, and have a good time enjoying games. If you stick around long enough you will probably catch a glimpse of my cat, Merlin!

All business inquiries should be sent to the email below. 
","TimProVision Gaming ""Apex Legends"" Reviews Gameplay Impressions ""Tips and Tricks"" Guides ""Apex Legends Guides"" ""Apex Legends  Tutorials"" educational ""educational gaming"" ""educational gaming guides"" ""Apex Legends tips and tricks"" ""gaming education"" ""educational commentator"" ""apex legends guides""",8SrUEdEjHuI,US,https://yt3.ggpht.com/Bcwz2rz_8dOYNpnzjsGX6oroN_x8D_3lXHGOXAJPcO66Muk9wibYZCqm6KRf-oZzSLO2lBf8qQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
